id,url,primaryTitle,originalTitle,type,description,primaryImage,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes
tt0083658,https://www.imdb.com/title/tt0083658/,Blade Runner,Blade Runner,movie,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_.jpg,R,1982,,1982-06-25,"['Artificial Intelligence', 'Cyber Thriller', 'Cyberpunk', 'Dystopian Sci-Fi', 'Action', 'Drama', 'Sci-Fi', 'Thriller']","['US', 'GB']",['http://bladerunnerthemovie.warnerbros.com/'],"['en', 'de', 'ja', 'hu', 'ar', 'ko']","['Bradbury Building - 304 S. Broadway, Downtown, Los Angeles, California, USA']","[{'id': 'co0042559', 'name': 'The Ladd Company'}, {'id': 'co0484967', 'name': 'Shaw Brothers'}, {'id': 'co0002663', 'name': 'Warner Bros.'}]",28000000,41758452,"['Action', 'Drama', 'Sci-Fi']",False,117,8.1,849706
tt2278388,https://www.imdb.com/title/tt2278388/,The Grand Budapest Hotel,The Grand Budapest Hotel,movie,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_.jpg,R,2014,,2014-03-28,"['Caper', 'Quirky Comedy', 'Adventure', 'Comedy', 'Crime']","['US', 'DE']",['http://www.facebook.com/TheGrandBudapestHotel'],"['en', 'fr', 'de']","['Görlitz, Saxony, Germany']","[{'id': 'co0982337', 'name': 'Fox Searchlight Pictures'}, {'id': 'co0215519', 'name': 'Indian Paintbrush'}, {'id': 'co0053177', 'name': 'Studio Babelsberg'}]",25000000,174567384,"['Adventure', 'Comedy', 'Crime']",False,99,8.1,920822
tt2119532,https://www.imdb.com/title/tt2119532/,Hacksaw Ridge,Hacksaw Ridge,movie,"World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_.jpg,R,2016,,2016-11-04,"['Docudrama', 'Epic', 'Period Drama', 'War Epic', 'Biography', 'Drama', 'History', 'War']",['US'],"['https://www.facebook.com/HacksawRidge/', 'http://hacksawridge.jp/']","['en', 'ja']","['Sydney, New South Wales, Australia']","[{'id': 'co0046206', 'name': 'Summit Entertainment'}, {'id': 'co0285648', 'name': 'Cross Creek Pictures'}, {'id': 'co0317576', 'name': 'Demarest Films'}]",40000000,180563636,"['Biography', 'Drama', 'History']",False,139,8.1,630886
tt2267998,https://www.imdb.com/title/tt2267998/,Gone Girl,Gone Girl,movie,The husband of a missing woman becomes the chief suspect in her disappearance.,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_.jpg,R,2014,,2014-10-03,"['Erotic Thriller', 'Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Tragedy', 'Drama', 'Mystery', 'Thriller']",['US'],"['http://www.facebook.com/GoneGirlMovie', 'https://www.foxmovies.com/movies/gone-girl']",['en'],"['Cape Girardeau, Missouri, USA']","[{'id': 'co0000756', 'name': 'Twentieth Century Fox'}, {'id': 'co0007127', 'name': 'New Regency Productions'}, {'id': 'co0420822', 'name': 'TSG Entertainment'}]",61000000,370890259,"['Drama', 'Mystery', 'Thriller']",False,149,8.1,1113328
tt0353969,https://www.imdb.com/title/tt0353969/,Memories of Murder,Salinui chueok,movie,"In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_.jpg,Not Rated,2003,,2003-05-02,"['Dark Comedy', 'Korean Drama', 'Police Procedural', 'Serial Killer', 'True Crime', 'Crime', 'Drama', 'Mystery', 'Thriller']",['KR'],['http://www.cj-entertainment.com/movie/memories-of-murder/'],"['ko', 'en']",['South Korea'],"[{'id': 'co0073647', 'name': 'Sidus'}, {'id': 'co0043365', 'name': 'CJ Entertainment'}, {'id': 'co0338039', 'name': 'Muhan Investment'}]",2800000,1210156,"['Crime', 'Drama', 'Mystery']",False,132,8.1,237140
tt0107207,https://www.imdb.com/title/tt0107207/,In the Name of the Father,In the Name of the Father,movie,"An Irish man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. Meanwhile, a British lawyer fights to clear their names and free them.",https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_.jpg,R,1993,,1994-02-25,"['Docudrama', 'Legal Drama', 'Period Drama', 'Prison Drama', 'Tragedy', 'True Crime', 'Biography', 'Crime', 'Drama']","['IE', 'US', 'GB']",,['en'],"['Kilmainham Jail, Dublin, County Dublin, Ireland']","[{'id': 'co0019015', 'name': ""Hell's Kitchen Films""}, {'id': 'co0005073', 'name': 'Universal Pictures'}]",13000000,65796862,"['Biography', 'Crime', 'Drama']",False,133,8.1,194594
tt0198781,https://www.imdb.com/title/tt0198781/,"Monsters, Inc.","Monsters, Inc.",movie,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_.jpg,G,2001,,2001-11-23,"['Buddy Comedy', 'Computer Animation', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['US'],"['https://www.facebook.com/PixarMonstersInc', 'https://www.pixar.com/feature-films/monsters-inc']",['en'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0017902', 'name': 'Pixar Animation Studios'}]",115000000,579770299,"['Adventure', 'Animation', 'Comedy']",False,92,8.1,1020403
tt0382932,https://www.imdb.com/title/tt0382932/,Ratatouille,Ratatouille,movie,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_.jpg,G,2007,,2007-06-27,"['Animal Adventure', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['US'],"['https://movies.disney.com/ratatouille', 'https://www.hotstar.com/id/movies/ratatouille/1260016855']","['en', 'fr']","['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0017902', 'name': 'Pixar Animation Studios'}]",150000000,623729107,"['Adventure', 'Animation', 'Comedy']",False,111,8.1,876332
tt0015864,https://www.imdb.com/title/tt0015864/,The Gold Rush,The Gold Rush,movie,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_.jpg,Approved,1925,,1925-08-16,"['Farce', 'Feel-Good Romance', 'Romantic Comedy', 'Slapstick', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Western']",['US'],"['https://www.instagram.com/charliechaplinofficial/', 'https://www.charliechaplin.com/en/films/2-The-Gold-Rush']",['en'],"['Sierra Nevada Mountains, California, USA']","[{'id': 'co0028083', 'name': 'Charles Chaplin Productions'}]",923000,31490,"['Adventure', 'Comedy', 'Drama']",False,95,8.1,122943
tt3011894,https://www.imdb.com/title/tt3011894/,Wild Tales,Relatos salvajes,movie,Six short stories that explore the extremities of human behavior involving people in distress.,https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_.jpg,R,2014,,2014-08-21,"['Dark Comedy', 'Comedy', 'Drama', 'Thriller']","['AR', 'ES', 'FR', 'GB']","['http://php.warnerlab.com.br/relatosselvagens/', 'https://es-es.facebook.com/relatossalvajesoficial']",['es'],"['Cafayate, Salta, Argentina']","[{'id': 'co0196381', 'name': 'K&S Films'}, {'id': 'co0006440', 'name': 'El Deseo'}, {'id': 'co0037736', 'name': 'Televisión Federal (Telefe)'}]",3300000,31478893,"['Comedy', 'Drama', 'Thriller']",False,122,8.1,226594
tt0892769,https://www.imdb.com/title/tt0892769/,How to Train Your Dragon,How to Train Your Dragon,movie,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_.jpg,PG,2010,,2010-03-26,"['Computer Animation', 'Sword & Sorcery', 'Teen Fantasy', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy']","['US', 'FR', 'GB']","['https://www.facebook.com/HowToTrainYourDragon', 'http://www.howtotrainyourdragon.com/']",['en'],,"[{'id': 'co0129164', 'name': 'DreamWorks Animation'}, {'id': 'co0266260', 'name': 'Mad Hatter Entertainment'}, {'id': 'co0084207', 'name': 'Vertigo Entertainment'}]",165000000,494879860,"['Action', 'Adventure', 'Animation']",False,98,8.1,836728
tt0015324,https://www.imdb.com/title/tt0015324/,Sherlock Jr.,Sherlock Jr.,movie,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_.jpg,Passed,1924,,1924-05-11,"['Bumbling Detective', 'Farce', 'Feel-Good Romance', 'Romantic Comedy', 'Slapstick', 'Action', 'Comedy', 'Romance']",['US'],['https://mk2films.com/film/sherlock-junior/'],['en'],"['3630 Pasadena Ave, Los Angeles, California, USA']","[{'id': 'co0081891', 'name': 'Buster Keaton Productions'}]",,399,"['Action', 'Comedy', 'Romance']",False,45,8.2,61051
tt0073195,https://www.imdb.com/title/tt0073195/,Jaws,Jaws,movie,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_.jpg,PG,1975,,1975-06-20,"['Sea Adventure', 'Survival', 'Adventure', 'Drama', 'Thriller']",['US'],['https://www.facebook.com/JawsMovie/'],['en'],"[""Water Street, Edgartown, Martha's Vineyard, Massachusetts, USA""]","[{'id': 'co0019166', 'name': 'Zanuck/Brown Productions'}, {'id': 'co0005073', 'name': 'Universal Pictures'}]",7000000,477220580,"['Adventure', 'Drama', 'Horror']",False,124,8.1,689652
tt0978762,https://www.imdb.com/title/tt0978762/,Mary and Max,Mary and Max.,movie,"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger's syndrome.",https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_.jpg,Not Rated,2009,,2009-04-09,"['Adult Animation', 'Coming-of-Age', 'Dark Comedy', 'Stop Motion Animation', 'Animation', 'Comedy', 'Drama']",['AU'],"['https://www.mfa-film.de/kino/id/mary-max-oder-schrumpfen-schafe-wenn-es-regnet-2/', 'http://maryandmax-movie.com/']","['en', 'yi']","['Melbourne, Victoria, Australia']","[{'id': 'co0112023', 'name': 'Melodrama Pictures'}]",8240000,1740791,"['Animation', 'Comedy', 'Drama']",False,92,8.1,194870
tt0077416,https://www.imdb.com/title/tt0077416/,The Deer Hunter,The Deer Hunter,movie,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_.jpg,R,1978,,1979-02-23,"['Epic', 'War Epic', 'Drama', 'War']","['US', 'GB']","['https://www.facebook.com/TheDeerHunterMovie/', 'https://www.uphe.com/movies/the-deer-hunter']","['en', 'vi', 'fr', 'ru']","['St. Theodosius Russian Orthodox Church - 733 Starkweather Avenue, Cleveland, Ohio, USA']","[{'id': 'co0103338', 'name': 'EMI Films'}]",15000000,49080126,"['Drama', 'War']",False,183,8.1,373563
tt0017925,https://www.imdb.com/title/tt0017925/,The General,The General,movie,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.",https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_.jpg,Passed,1926,,1927-01-02,"['Farce', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Drama', 'War']",['US'],,,"['Cottage Grove, Oregon, USA']","[{'id': 'co0081891', 'name': 'Buster Keaton Productions'}, {'id': 'co0000357', 'name': 'Joseph M. Schenck Productions'}]",750000,612,"['Action', 'Adventure', 'Comedy']",False,78,8.1,101926
tt1950186,https://www.imdb.com/title/tt1950186/,Ford v Ferrari,Ford v Ferrari,movie,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_.jpg,PG-13,2019,,2019-11-15,"['Docudrama', 'Motorsport', 'Period Drama', 'Action', 'Biography', 'Drama', 'Sport']",['US'],"['https://www.facebook.com/FordvFerrari', 'https://www.instagram.com/fordvferrari/']","['en', 'it', 'fr', 'ja']","['Savannah, Georgia, USA']","[{'id': 'co0286257', 'name': 'Chernin Entertainment'}, {'id': 'co0420822', 'name': 'TSG Entertainment'}, {'id': 'co0799219', 'name': 'Turnpike Films'}]",97600000,225508210,"['Action', 'Biography', 'Drama']",False,152,8.1,515832
tt0046268,https://www.imdb.com/title/tt0046268/,The Wages of Fear,Le salaire de la peur,movie,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",https://m.media-amazon.com/images/M/MV5BMDdhOGMwODQtZGM2MS00NGQxLWEyZDMtOTkzMjFjYjI3ZmM2XkEyXkFqcGc@._V1_.jpg,Not Rated,1953,,1955-02-16,"['Psychological Drama', 'Survival', 'Adventure', 'Drama', 'Thriller']","['FR', 'IT']",,"['fr', 'en', 'es', 'de', 'it', 'ru']","['Bouches-du-Rhône, France']","[{'id': 'co0002264', 'name': 'Compagnie Industrielle et Commerciale Cinématographique (CICC)'}, {'id': 'co0010228', 'name': 'Filmsonor'}, {'id': 'co0132005', 'name': 'Vera Films'}]",,1098,"['Adventure', 'Drama', 'Thriller']",False,156,8.1,69723
tt0047296,https://www.imdb.com/title/tt0047296/,On the Waterfront,On the Waterfront,movie,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate's victims.",https://m.media-amazon.com/images/M/MV5BZDJlYTM1ZGYtZTM4YS00MzFhLThiZjktYzQ0ZjAzMGYwZTU3XkEyXkFqcGc@._V1_.jpg,Approved,1954,,1954-06-22,"['Crime', 'Drama', 'Thriller']",['US'],,"['en', 'la']","['St Peter and St Paul Church - 400 Hudson Street, Hoboken, New Jersey, USA']","[{'id': 'co0218910', 'name': 'Horizon Pictures'}]",910000,3768,"['Crime', 'Drama', 'Thriller']",False,108,8.1,171106
tt0031679,https://www.imdb.com/title/tt0031679/,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,movie,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character.",https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_.jpg,Approved,1939,,1939-10-19,"['Political Drama', 'Comedy', 'Drama']",['US'],,['en'],"['Lincoln Memorial, National Mall, Washington, District of Columbia, USA']","[{'id': 'co0050868', 'name': 'Columbia Pictures'}]",1900000,146123,"['Comedy', 'Drama']",False,129,8.1,125209
tt0050986,https://www.imdb.com/title/tt0050986/,Wild Strawberries,Smultronstället,movie,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",https://m.media-amazon.com/images/M/MV5BZWQ5MDllM2EtZWRmNS00MmZiLWI4ZWQtMjRiY2Q5MTAxODY4XkEyXkFqcGc@._V1_.jpg,Not Rated,1957,,1959-06-22,"['Psychological Drama', 'Drama', 'Romance']",['SE'],,"['sv', 'la']","['Dalarö, Stockholms län, Sweden']","[{'id': 'co0050989', 'name': 'Svensk Filmindustri (SF)'}]",,81070,"['Drama', 'Romance']",False,92,8.1,119541
tt3315342,https://www.imdb.com/title/tt3315342/,Logan,Logan,movie,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_.jpg,R,2017,,2017-03-03,"['Dystopian Sci-Fi', 'Road Trip', 'Superhero', 'Action', 'Drama', 'Sci-Fi', 'Thriller']",['US'],"['https://www.marvel.com/movies/logan', 'https://www.hotstar.com/in/movies/logan/1770016994']","['en', 'es']","['Just outside Northern Meadows community, Rio Rancho, New Mexico, USA']","[{'id': 'co0000756', 'name': 'Twentieth Century Fox'}, {'id': 'co0047120', 'name': 'Marvel Entertainment'}, {'id': 'co0420822', 'name': 'TSG Entertainment'}]",97000000,619180476,"['Action', 'Drama', 'Sci-Fi']",False,137,8.1,882895
tt0041959,https://www.imdb.com/title/tt0041959/,The Third Man,The Third Man,movie,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",https://m.media-amazon.com/images/M/MV5BNTAwZjAwZDUtNDc1Yi00OGY3LTgzMjktYjIyMjQzOWE3MmVhXkEyXkFqcGc@._V1_.jpg,Approved,1949,,1950-02-01,"['Film Noir', 'Hard-boiled Detective', 'Whodunnit', 'Mystery', 'Thriller']","['GB', 'US']",['https://www.studiocanal.com/title/the-third-man-1949/'],"['en', 'de', 'ru', 'fr']","['8 Schreyvogelgasse, Vienna, Austria']","[{'id': 'co0103018', 'name': 'London Film Productions'}]",,1406393,"['Drama', 'Film-Noir', 'Mystery']",False,104,8.1,188707
tt0075148,https://www.imdb.com/title/tt0075148/,Rocky,Rocky,movie,A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.,https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_.jpg,PG,1976,,1976-12-03,"['Boxing', 'Drama', 'Sport']",['US'],"['https://www.instagram.com/rockymovie/', 'https://www.mgm.com/movies/rocky']","['en', 'es', 'it']","['1818 East Tusculum Street, Kensington, North Philadelphia, Pennsylvania, USA']","[{'id': 'co0054262', 'name': 'Chartoff-Winkler Productions'}]",960000,117253184,"['Drama', 'Sport']",False,120,8.1,655388
tt0046438,https://www.imdb.com/title/tt0046438/,Tokyo Story,Tôkyô monogatari,movie,"An old couple visit their children and grandchildren in the city, but receive little attention.",https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@._V1_.jpg,Not Rated,1953,,1972-03-13,"['Psychological Drama', 'Drama']",['JP'],,"['ja', 'en']","['Tokyo, Japan']","[{'id': 'co0007001', 'name': 'Shochiku'}, {'id': 'co0837272', 'name': 'Entertain Me Productions'}]",,92310,['Drama'],False,137,8.1,73108
tt26548265,https://www.imdb.com/title/tt26548265/,Maharaja,Maharaja,movie,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds.",https://m.media-amazon.com/images/M/MV5BOTFlMTIxOGItZTk0Zi00MTk2LWJiM2UtMzlhZWYzNjQ4N2Y3XkEyXkFqcGc@._V1_.jpg,,2024,,2024-06-13,"['One-Person Army Action', 'Action', 'Crime', 'Drama', 'Thriller']",['IN'],['https://www.netflix.com/title/81690671'],['ta'],,"[{'id': 'co0717585', 'name': 'Passion Studios'}, {'id': 'co0946109', 'name': 'The Route'}]",200000000,975543,"['Action', 'Crime', 'Drama']",False,141,8.4,65209
tt0118715,https://www.imdb.com/title/tt0118715/,The Big Lebowski,The Big Lebowski,movie,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",https://m.media-amazon.com/images/M/MV5BY2E3OWQ5OWYtYTRkMC00NjVjLWIzZDQtNmRmM2ZiYTIyYmYxXkEyXkFqcGc@._V1_.jpg,R,1998,,1998-03-06,"['Drug Crime', 'Satire', 'Stoner Comedy', 'Comedy', 'Crime']","['GB', 'US']",,"['en', 'de', 'he', 'es']","['South Pasadena, California, USA']","[{'id': 'co0030612', 'name': 'Polygram Filmed Entertainment'}, {'id': 'co0057311', 'name': 'Working Title Films'}]",15000000,48066943,"['Comedy', 'Crime']",False,117,8.1,886053
tt1895587,https://www.imdb.com/title/tt1895587/,Spotlight,Spotlight,movie,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_.jpg,R,2015,,2015-11-20,"['Docudrama', 'Legal Drama', 'Period Drama', 'True Crime', 'Workplace Drama', 'Biography', 'Crime', 'Drama']",['US'],"['https://www.facebook.com/SpotlightMovie', 'http://spotlightthefilm.com/']",['en'],"['333 Bay Street, Bay-Adelaide Centre, Toronto, Ontario, Canada']","[{'id': 'co0132772', 'name': 'Participant'}, {'id': 'co0732581', 'name': 'First Look Media'}, {'id': 'co0017525', 'name': 'Anonymous Content'}]",20000000,98690254,"['Biography', 'Crime', 'Drama']",False,129,8.1,516279
tt0050976,https://www.imdb.com/title/tt0050976/,The Seventh Seal,Det sjunde inseglet,movie,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",https://m.media-amazon.com/images/M/MV5BZDlmYTkzOWUtODQ0MS00MmM4LWE3ZjMtYTEwNGUwMmJkYzIxXkEyXkFqcGc@._V1_.jpg,Not Rated,1957,,1958-10-13,"['Psychological Drama', 'Drama', 'Fantasy']",['SE'],,"['sv', 'la']","['Hovs Hallar - Naturreservat, Skåne län, Sweden']","[{'id': 'co0050989', 'name': 'Svensk Filmindustri (SF)'}]",150000,311212,"['Drama', 'Fantasy']",False,96,8.1,206809
tt0088247,https://www.imdb.com/title/tt0088247/,The Terminator,The Terminator,movie,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.,https://m.media-amazon.com/images/M/MV5BZmE0YzIxM2QtMGNlMi00MjRmLWE3MWMtOWQzMGVjMmU0YTFmXkEyXkFqcGc@._V1_.jpg,R,1984,,1984-10-26,"['Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Time Travel', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['GB', 'US']",['https://www.facebook.com/TheTerminatorMovie'],"['en', 'es']","['720 S Hill Street, Los Angeles, California, USA']","[{'id': 'co0779514', 'name': ""Cinema '84""}, {'id': 'co0215706', 'name': 'Euro Film Funding'}, {'id': 'co0056805', 'name': 'Hemdale'}]",6400000,78371200,"['Action', 'Adventure', 'Sci-Fi']",False,107,8.1,958549
tt3170832,https://www.imdb.com/title/tt3170832/,Room,Room,movie,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.",https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_.jpg,R,2015,,2016-01-22,"['Psychological Drama', 'Drama', 'Thriller']","['IE', 'CA', 'GB', 'US']","['https://www.facebook.com/RoomTheMovie/', 'http://roomthemovie.com/#/']",['en'],"['Apache Burgers, 5236 Dundas St. W., Etobicoke, Ontario, Canada']","[{'id': 'co0214624', 'name': 'Element Pictures'}, {'id': 'co0018776', 'name': 'Bord Scannán na hÉireann / The Irish Film Board'}, {'id': 'co0167631', 'name': 'Film4'}]",13000000,35402766,"['Drama', 'Thriller']",False,118,8.1,465565
tt0325980,https://www.imdb.com/title/tt0325980/,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,movie,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead.",https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_.jpg,PG-13,2003,,2003-07-09,"['Sea Adventure', 'Supernatural Fantasy', 'Swashbuckler', 'Sword & Sandal', 'Action', 'Adventure', 'Fantasy']",['US'],"['https://www.hotstar.com/in/movies/pirates-of-the-caribbean-the-curse-of-the-black-pearl/1660010115', 'https://www.facebook.com/PiratesoftheCaribbean']",['en'],"['Samana, Dominican Republic']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0026281', 'name': 'Jerry Bruckheimer Films'}]",140000000,654264546,"['Action', 'Adventure', 'Fantasy']",False,143,8.1,1257032
tt0113247,https://www.imdb.com/title/tt0113247/,La haine,La haine,movie,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_.jpg,Not Rated,1995,,1996-02-23,"['Gangster', 'Psychological Drama', 'Crime', 'Drama']",['FR'],"['https://le-pacte.com/international/film/la-haine-2', 'http://www.lazennec.com/fiche.php?id=14']","['fr', 'yi']","['Chanteloup-les-Vignes, Yvelines, France']","[{'id': 'co0056741', 'name': 'Les Productions Lazennec'}, {'id': 'co0399354', 'name': 'Le Studio Canal+'}, {'id': 'co0072659', 'name': 'La Sept Cinéma'}]",2590000,755409,"['Crime', 'Drama']",False,98,8.1,209415
